Review ID,Reviewer Name,Rating,Review Date,Review Content
5425,DS,5 ⭐,Mar 18 2025,"I incurred a ""burn"" on my leg from a motorcycle accident while visiting friends in Australia.  It required an emergency room visit and some followup which cost over $1,000 (AUS).  I paid the full costwhile in Australia and filed a claim the day after I returned to the States. I included full documentation with some some photos of the nasty injury. Allianz made this claim process simple. Within two days I was advised my claim was fully approved and a day later my full claim was paid to my bank account! These guys are great! I will not travel abroad without some level of additional medical coverage."
5426,NR,5 ⭐,Mar 18 2025,"The policy was very easy to buy. I was planning on 3 international trips in one year, so the young man suggested that I purchase the 1-year plan, being much more cost effective. Unfortunately, I had to go to the emergency room in Switzerland. I did need to pay the bill, then be reimbursed, but it was very easy and surprisingly fast! My friend in Australia travels frequently. She pays a much higher premium for her travel insurance. I am very pleased with your company!"
5427,JY,5 ⭐,Mar 18 2025,We have purchased travel insurance with Allianz for every of our trips since Covid. The company has excellent customer service. Quick response to all our issues. It is a great peace of mind when we travel around the world knowing that Allianz will always be there to assist us.
5428,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in theCA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
5429,DO,5 ⭐,Feb 07 2025,Easy to use web
5430,JF,1 ⭐,Feb 07 2025,You haven't paid me back for my cancelled flight which I provided my flight info for
5431,JD,5 ⭐,Feb 07 2025,I submitted my claim in the app - so easy and quick. Reviewed in a timely manner.
5432,DR,5 ⭐,Feb 07 2025,N/A
5433,KT,5 ⭐,Feb 07 2025,We had a medical emergency with a doctor’s note and Allianz honored our claim for travel refund. They paid out the maximum the policy allowed. Fully satisfied.
5434,SG,5 ⭐,Feb 07 2025,The process was easy and intuitive. Uploading docs was very simple to do from my iphone. They completed the claim and paid out within 10 days of submitting a claim.
5435,AF,5 ⭐,Feb 07 2025,"purchasing an annual plan was quick, efficient."
5436,LD,5 ⭐,Feb 07 2025,"When my flight delay caused me to have to stay overnight in Atlanta, the travel insurance reimbursed me and I am grateful."
5437,DA,5 ⭐,Feb 07 2025,When I put in a claim gor expenses due to a rescheduled flight. I wss refunded quivkly.
5438,MM,1 ⭐,Feb 07 2025,"I am unsure why I got insurance if they do not cover canceling a flight due to illness and weather. What is the point of insurance other than to take more money from the customer? I am giving 1 star, because I cannot give 0. I will not purchase insurance from Allianz Partners USA. Allianz Partners USA is a scam."
5439,PH,5 ⭐,Feb 07 2025,"The customer service walked me through all the processes I needed to file my claims. Payment was fast, I can’t say enough good for this organization, I have another cruise coming up and have already bought a policy for it."
5440,DW,5 ⭐,Feb 07 2025,"This was the second time I had to place a claim. Once I was able to upload the documents and it was received, it was a fairly quick response. I appreciate the common sense and fair decisions."
5441,AM,5 ⭐,Feb 07 2025,This is this first time I have had to submit a claim. Thank you for making the process easy. Appreciate the timely response!
5442,AG,5 ⭐,Feb 07 2025,"Easy to file a claim.  Quick, responsive company."
5443,Denise Smith,5 ⭐,Feb 07 2025,"It took a little time on the phone, but making sure i had all the correct info to submit was worth the time. I was able to add to my claim, paperwork that didn't attach the first time."
5444,NN,5 ⭐,Feb 07 2025,Trip was cancelled due to a snow storm and thankfully I had the insurance.  Claim was easy to submit and funds were refunded within 7-10 days.
5445,monkeyjamzz,5 ⭐,Feb 07 2025,Sudden winter storm prevented my gift ticket from being used by my out of state friend. I was given a full refund and the process was simple and I got a reply very quickly. Nothing unnecessarily drawn out with excessive need of documentation to deny my claim which surprised me as I almost didn’t even use it because I thought it’d be an overwhelming process. I would use the insurance again!
5446,JC,5 ⭐,Feb 07 2025,Easy to enroll in travel insurance plans and claim was quickly settled on line.
5447,HA,5 ⭐,Feb 07 2025,The process to submit a claim was simple and the communication I received about the claim was timely.
5448,TN,5 ⭐,Feb 07 2025,They considered my predicament and  agreed to give me a potion of my ticket back.  I am so happy for that.
5449,DS,5 ⭐,Mar 18 2025,"I incurred a ""burn"" on my leg from a motorcycle accident while visiting friends in Australia.  It required an emergency room visit and some followup which cost over $1,000 (AUS).  I paid the full costwhile in Australia and filed a claim the day after I returned to the States. I included full documentation with some some photos of the nasty injury. Allianz made this claim process simple. Within two days I was advised my claim was fully approved and a day later my full claim was paid to my bank account! These guys are great! I will not travel abroad without some level of additional medical coverage."
5450,NR,5 ⭐,Mar 18 2025,"The policy was very easy to buy. I was planning on 3 international trips in one year, so the young man suggested that I purchase the 1-year plan, being much more cost effective. Unfortunately, I had to go to the emergency room in Switzerland. I did need to pay the bill, then be reimbursed, but it was very easy and surprisingly fast! My friend in Australia travels frequently. She pays a much higher premium for her travel insurance. I am very pleased with your company!"
5451,JY,5 ⭐,Mar 18 2025,We have purchased travel insurance with Allianz for every of our trips since Covid. The company has excellent customer service. Quick response to all our issues. It is a great peace of mind when we travel around the world knowing that Allianz will always be there to assist us.
5452,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in theCA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
5453,NA,5 ⭐,Feb 07 2025,decent website
5454,HB,5 ⭐,Feb 07 2025,Efficient and easy to understand. Thanks
5455,SS,1 ⭐,Feb 07 2025,Still haven’t received my refined after it was approved. Almost an entire month later.
5456,DP,5 ⭐,Feb 07 2025,"It's easy to find a policy, easy to file a claim, and great to know we are covered for any problems!"
5457,MB,2 ⭐,Feb 07 2025,Minimal contact with instructions to go online and fill out application.  No questions could be answered and was told to fill out application and wait for response.
5458,VL,5 ⭐,Feb 07 2025,"I am so happy y’all helped me out …. I was so disappointed with American Airlines when they told me no refund. I was so upset, confused, and frustrated with them. When I spoke to your agent she was calm and guided me on steps to file a claim with your company. I’m so glade I purchased the insurance….. and I will be purchasing with y’all every-time I fly now."
5459,HL,1 ⭐,Feb 07 2025,"Bought insurance so if I had to cancel then I would get my $ back. Filled a claim, no money. Said airline cancelled so no money…. Rip off"
5460,SM,5 ⭐,Feb 07 2025,N/A
5461,LM,5 ⭐,Feb 07 2025,"Once they got all paperwork needed, claim was done promptly."
5462,DR,1 ⭐,Feb 07 2025,N/A
5463,DE,5 ⭐,Feb 07 2025,Great service
5464,Greg Musci,5 ⭐,Feb 07 2025,Thank you for your quick response to our claim
5465,LA,1 ⭐,Feb 07 2025,I filed a claim and have not heard anything at all.
5466,CW,5 ⭐,Feb 07 2025,N/A
5467,LI,1 ⭐,Feb 07 2025,"They initially failed to send me my confirmation email and I had to both call and email in order to get that resolved. Couldn’t attend the concert I purchased the insurance for due to my vehicle breaking down and being in the shop and they denied my claim. When I called to try and reject the decision I was very dissatisfied with the service received. Firstly, the IVR is way too time consuming and annoying. Once I got into contact with a representative she was unable to provide any useful information besides what was already sent in my denial letter. When I asked to speak to a manager she said that there’s no other high level managers that take calls, which I can guarantee is not true. She then placed me on hold for a significant amount of time and hung up the call."
